6.077942 0.703946 5.079288 0.478860 5.893921 0.373584 6.046176 0.747646 5.153933 0.409793
6.328597 0.798769 5.060787 0.736164 6.342486 0.948833 6.303794 0.769103 5.148029 0.448233
6.577478 0.835553 5.017098 0.789842 6.621337 0.836138 6.561105 0.792523 5.141571 0.488305
6.824275 0.826777 5.009111 0.713758 6.782143 0.714036 6.818081 0.817988 5.134523 0.529990
7.065702 0.819821 4.881089 0.638284 7.291210 0.630741 7.074691 0.845578 5.126847 0.573269
7.279975 0.888188 4.823093 0.774015 7.137350 0.957217 7.330903 0.875372 5.118505 0.618123
7.577469 0.909713 5.058671 0.793243 8.083490 0.819605 7.586684 0.907449 5.109456 0.664531
7.830749 0.881702 5.057982 0.671107 7.805334 0.719126 7.841995 0.941886 5.099659 0.712469
8.078278 0.906469 4.948751 0.674826 8.404530 0.884557 8.096800 0.978758 5.089074 0.761915
8.315104 0.912726 4.928075 0.647362 8.247959 0.840322 8.351056 1.018142 5.077658 0.812843
8.586505 1.003079 5.121919 0.831481 8.458583 1.411179 8.604722 1.060109 5.065366 0.865226
8.827079 1.048272 5.089856 0.878715 8.746145 1.048576 8.857753 1.104732 5.052156 0.919037
9.118306 1.092790 5.157038 0.919387 9.880900 1.141897 9.110101 1.152082 5.037982 0.974245
9.358527 1.115527 5.123817 0.907493 9.255788 1.049129 9.361717 1.202229 5.022799 1.030819
9.638852 1.190063 5.179215 1.010459 10.101575 1.524740 9.612549 1.255239 5.006562 1.088727
9.917827 1.298214 5.195611 1.173548 10.048390 1.445978 9.862544 1.311179 4.989224 1.147935
10.163541 1.381886 5.025322 1.243939 10.537736 1.725549 10.111650 1.370112 4.970739 1.208405
10.387970 1.452378 4.968961 1.305320 10.249220 1.459068 10.359790 1.432101 4.951060 1.270101
10.617514 1.527521 4.782894 1.338668 10.908440 1.703425 10.606930 1.497206 4.930142 1.332982
10.839114 1.557330 4.745790 1.312127 10.731260 1.452653 10.852990 1.565486 4.907936 1.397008
11.107190 1.612660 4.848875 1.351548 11.478259 1.428761 11.097900 1.636997 4.884396 1.462135
11.388348 1.658176 4.901634 1.351731 11.586960 1.614624 11.341610 1.711793 4.859477 1.528318
11.618172 1.714581 4.823790 1.359598 11.476335 1.539172 11.584030 1.789925 4.833131 1.595511
11.847006 1.774535 4.793304 1.382544 11.778770 1.745907 11.825110 1.871443 4.805313 1.663664
12.105885 1.864165 4.897222 1.482286 12.135975 2.149368 12.064750 1.956393 4.775977 1.732729
12.349046 1.896147 4.886096 1.439159 12.322590 1.783533 12.302890 2.044820 4.745079 1.802651
12.606141 1.962233 4.967688 1.480938 12.545667 1.777279 12.539440 2.136766 4.712575 1.873377
12.809632 2.081574 4.879173 1.605492 12.592410 2.175092 12.774330 2.232269 4.678422 1.944850
13.079986 2.189457 4.999260 1.727042 13.219751 2.664405 13.007470 2.331365 4.642576 2.017013
13.287959 2.319436 4.909088 1.854721 13.087450 2.407081 13.238780 2.434087 4.604997 2.089806
13.465955 2.442637 4.622922 1.905989 12.708725 3.124388 13.468160 2.540465 4.565645 2.163167
13.716927 2.560476 4.630946 1.999352 13.835970 2.624793 13.695520 2.650527 4.524480 2.237032
13.937589 2.664066 4.566065 2.045587 13.830230 2.738930 13.920790 2.764295 4.481466 2.311336
14.168328 2.816510 4.538523 2.191976 14.210550 2.942051 14.143850 2.881790 4.436565 2.386012
14.420497 2.928833 4.641763 2.285482 14.556834 2.870211 14.364620 3.003029 4.389744 2.460991
14.624812 3.009915 4.576777 2.269651 14.461610 2.907340 14.583000 3.128024 4.340970 2.536202
14.859448 3.158824 4.610056 2.412100 14.675440 3.960410 14.798900 3.256787 4.290211 2.611572
15.072652 3.348180 4.538921 2.600050 15.026080 3.506701 15.012200 3.389323 4.237439 2.687028
15.285876 3.500458 4.400738 2.665561 15.368481 4.147613 15.222810 3.525634 4.182627 2.762494
15.502102 3.691421 4.344403 2.837065 15.523550 3.829364 15.430630 3.665719 4.125748 2.837893
15.713652 3.819485 4.279971 2.860937 15.723412 3.410500 15.635550 3.809572 4.066782 2.913146
15.933710 3.973251 4.246949 2.942247 15.977440 4.000940 15.837470 3.957185 4.005707 2.988174
16.131253 4.120172 4.086179 2.949563 16.337554 4.216325 16.036280 4.108544 3.942506 3.062895
16.327907 4.320907 4.018686 3.111105 16.331270 4.444992 16.231880 4.263631 3.877162 3.137226
16.539980 4.479805 4.000608 3.187123 16.758649 4.482308 16.424150 4.422425 3.809664 3.211085
16.715295 4.655223 3.908276 3.275733 16.603910 4.673437 16.612990 4.584899 3.740002 3.284385
16.873562 4.818467 3.642006 3.232236 16.923559 5.101187 16.798290 4.751025 3.668167 3.357042
17.035902 5.050928 3.539826 3.423992 16.995460 5.210994 16.979950 4.920767 3.594156 3.428969
17.209057 5.206024 3.455165 3.438269 17.342073 4.646233 17.157850 5.094087 3.517967 3.500079
17.362955 5.399312 3.359720 3.535811 17.289420 5.435416 17.331880 5.270941 3.439602 3.570283
17.522440 5.552092 3.255140 3.522268 17.646255 4.745973 17.501930 5.451283 3.359066 3.639494
17.704788 5.695175 3.230136 3.518451 17.785290 5.624759 17.667910 5.635059 3.276367 3.707622
17.854611 5.872511 3.098313 3.532001 17.921644 6.071508 17.829690 5.822214 3.191515 3.774579
18.022821 6.080016 3.050966 3.646514 18.126290 6.169846 17.987170 6.012686 3.104526 3.840274
18.177330 6.278372 2.994944 3.738503 18.124521 6.790265 18.140250 6.206410 3.015416 3.904620
18.298448 6.527495 2.865750 3.907774 18.216430 6.661379 18.288810 6.403317 2.924208 3.967526
18.434935 6.729776 2.760069 3.956397 18.402228 7.022312 18.432770 6.603332 2.830926 4.028904
18.573865 6.881608 2.698575 3.918194 18.542180 6.760131 18.572000 6.806376 2.735598 4.088665
18.724240 7.089390 2.691825 4.034050 18.808915 7.243876 18.706410 7.012367 2.638255 4.146722
18.911808 7.246921 2.714392 3.998476 19.144120 7.183445 18.835910 7.221216 2.538932 4.202987
19.006090 7.432646 2.511986 3.941253 18.547945 7.401204 18.960380 7.432831 2.437668 4.257374
19.097625 7.705329 2.368922 4.128339 19.013750 7.868800 19.079750 7.647117 2.334504 4.309797
19.220059 7.909684 2.311162 4.182851 19.308907 7.673749 19.193900 7.863973 2.229486 4.360172
19.297704 8.133058 2.168092 4.248785 19.132020 8.128449 19.302760 8.083295 2.122663 4.408416
19.397284 8.343379 2.100767 4.316990 19.023918 8.171935 19.406220 8.304973 2.014087 4.454448
19.486952 8.496037 2.012312 4.230129 19.347010 8.307412 19.504220 8.528895 1.903813 4.498188
19.581176 8.697898 1.909171 4.226230 19.684286 8.359019 19.596650 8.754945 1.791900 4.539558
19.734632 8.885775 1.926813 4.219237 20.003880 8.890601 19.683450 8.983001 1.678411 4.578481
19.813537 9.097954 1.791669 4.210701 19.606087 9.486593 19.764530 9.212939 1.563411 4.614883
19.938560 9.337237 1.763582 4.301063 20.157380 9.459486 19.839820 9.444632 1.446969 4.648694
19.992753 9.542114 1.580404 4.232421 19.616255 9.766062 19.909250 9.677948 1.329157 4.679842
20.076393 9.793061 1.497026 4.338267 20.157310 9.908763 19.972760 9.912751 1.210049 4.708261
20.138812 10.043705 1.405771 4.463116 19.191062 11.549270 20.030280 10.148900 1.089723 4.733887
20.186886 10.326977 1.262127 4.605293 20.166010 10.468720 20.081750 10.386270 0.968259 4.756658
20.210927 10.548060 1.064306 4.536295 19.677449 10.802983 20.127110 10.624690 0.845742 4.776515
20.266804 10.834753 0.948567 4.675580 20.371050 11.010860 20.166330 10.864040 0.722256 4.793403
20.296500 11.091797 0.813219 4.745992 19.433468 12.340181 20.199340 11.104140 0.597892 4.807270
20.329751 11.336059 0.694830 4.775719 20.316420 11.348340 20.226120 11.344870 0.472738 4.818065
20.291657 11.559591 0.403461 4.611017 19.206337 12.241808 20.246610 11.586050 0.346889 4.825745
20.357117 11.811163 0.355247 4.664826 20.614090 11.942150 20.260800 11.827540 0.220440 4.830266
20.377723 12.050354 0.288545 4.763076 19.965986 11.968760 20.268650 12.069170 0.093487 4.831590
20.361649 12.351342 0.100918 4.891288 20.326280 12.496630 20.270140 12.310780 -0.033869 4.829682
20.322453 12.573646 -0.125442 4.741499 20.019247 12.482250 20.265250 12.552220 -0.161529 4.824512
20.343876 12.819143 -0.202088 4.755280 20.498030 12.892370 20.253980 12.793310 -0.289390 4.816052
20.336048 13.040654 -0.316668 4.693283 20.915130 12.255508 20.236300 13.033890 -0.417348 4.804279
20.300605 13.255441 -0.453751 4.644289 20.194300 13.168790 20.212230 13.273790 -0.545298 4.789175
20.264332 13.485358 -0.585251 4.637362 19.857957 13.523561 20.181760 13.512860 -0.673135 4.770724
20.237222 13.756728 -0.715948 4.699626 20.324530 13.889630 20.144900 13.750910 -0.800753 4.748916
20.187787 13.974652 -0.860208 4.609916 20.338749 13.530744 20.101670 13.987790 -0.928043 4.723745
20.126556 14.242248 -1.026230 4.659347 20.121560 14.337040 20.052080 14.223320 -1.054898 4.695207
20.057001 14.467020 -1.173465 4.610422 19.671702 14.403818 19.996170 14.457340 -1.181210 4.663306
19.942935 14.735404 -1.407867 4.650999 19.780970 14.772960 19.933950 14.689680 -1.306871 4.628048
19.875274 14.951099 -1.506796 4.604942 20.114892 14.016496 19.865470 14.920160 -1.431773 4.589443
19.843582 15.167566 -1.544577 4.536724 20.020830 15.205300 19.790760 15.148630 -1.555808 4.547507
19.727385 15.362871 -1.754698 4.295146 20.015749 15.344297 19.709880 15.374920 -1.678869 4.502259
19.700054 15.545961 -1.755137 4.181508 19.913090 15.554040 19.622870 15.598860 -1.800848 4.453722
19.612705 15.741371 -1.858897 4.108297 19.938763 15.086376 19.529800 15.820280 -1.921641 4.401925
19.501612 15.966031 -2.011310 4.094746 19.474840 16.009820 19.430710 16.039040 -2.041143 4.346899
19.400474 16.170724 -2.111219 4.071510 19.155635 16.002226 19.325690 16.254950 -2.159249 4.288681
19.288920 16.351645 -2.216665 3.971128 19.238030 16.271850 19.214800 16.467880 -2.275858 4.227312
19.176128 16.542455 -2.324475 3.887982 19.400694 16.296165 19.098120 16.677660 -2.390870 4.162835
19.034999 16.766678 -2.489648 3.882457 19.002940 16.838740 18.975730 16.884130 -2.504184 4.095300
18.884849 16.955889 -2.669464 3.733101 18.837272 17.711206 18.847720 17.087150 -2.615706 4.024759
18.694167 17.214067 -2.924065 3.789526 18.614780 17.383150 18.714180 17.286560 -2.725339 3.951269
18.585234 17.417204 -2.926401 3.798139 18.817683 17.031565 18.575220 17.482230 -2.832993 3.874888
18.360225 17.623287 -3.183251 3.751454 18.102260 17.552940 18.430920 17.674000 -2.938575 3.795682
18.218937 17.816600 -3.226055 3.716460 18.274904 17.487736 18.281400 17.861740 -3.042000 3.713717
18.088955 17.997004 -3.261895 3.618157 18.209380 18.046080 18.126770 18.045310 -3.143182 3.629063
17.915735 18.152271 -3.374147 3.463419 18.302057 17.497990 17.967140 18.224580 -3.242040 3.541796
17.794128 18.282999 -3.354576 3.290151 17.901750 18.218260 17.802630 18.399430 -3.338496 3.451991
17.664075 18.459142 -3.365163 3.231194 18.855764 18.136450 17.633360 18.569720 -3.432473 3.359728
17.457683 18.649076 -3.534125 3.200342 17.384500 18.703910 17.459460 18.735330 -3.523900 3.265092
17.280898 18.789000 -3.610475 3.065472 17.794527 18.080078 17.281050 18.896160 -3.612708 3.168166
17.123612 18.919964 -3.633495 2.928176 17.176200 18.886340 17.098270 19.052080 -3.698831 3.069040
16.955904 19.089469 -3.682917 2.883548 16.939844 19.731086 16.911260 19.202990 -3.782209 2.967804
16.734816 19.208236 -3.811546 2.749078 16.573410 19.051960 16.720150 19.348780 -3.862783 2.864551
16.542658 19.363844 -3.897581 2.680572 16.167430 20.220126 16.525090 19.489370 -3.940499 2.759375
16.304710 19.533277 -4.067810 2.646391 16.233830 19.617050 16.326220 19.624650 -4.015308 2.652373
16.084550 19.618160 -4.157415 2.446418 16.436589 18.274247 16.123680 19.754530 -4.087163 2.543645
15.876285 19.762600 -4.234471 2.373977 15.924260 19.870290 15.917630 19.878940 -4.156022 2.433288
15.690489 19.882851 -4.200449 2.290921 16.232798 19.216629 15.708220 19.997790 -4.221847 2.321406
15.449368 20.040083 -4.339645 2.262139 15.433190 20.183600 15.495590 20.111010 -4.284605 2.208100
15.231704 20.185762 -4.395130 2.222980 14.367706 21.340566 15.279910 20.218530 -4.344266 2.093474
15.051050 20.308334 -4.375636 2.132760 15.201640 20.438530 15.061320 20.320290 -4.400804 1.977632
14.820751 20.393998 -4.444868 1.989923 14.747648 19.957083 14.839990 20.416230 -4.454198 1.860679
14.606546 20.509701 -4.483474 1.909988 14.666490 20.608810 14.616070 20.506300 -4.504432 1.742721
14.366060 20.601848 -4.578247 1.787959 13.840960 21.003069 14.389720 20.590440 -4.551492 1.623862
14.120217 20.675540 -4.647608 1.651577 14.052090 20.592370 14.161100 20.668630 -4.595370 1.504208
13.879910 20.750701 -4.719255 1.515050 13.823233 20.859046 13.930370 20.740810 -4.636061 1.383865
13.600690 20.817865 -4.839833 1.384376 13.468650 20.725330 13.697690 20.806970 -4.673567 1.262937
13.346621 20.855287 -4.937026 1.178674 13.826259 20.426096 13.463220 20.867060 -4.707889 1.141531
13.107972 20.893816 -4.941046 1.014728 13.107230 20.829400 13.227110 20.921080 -4.739038 1.019748
12.873056 20.952813 -4.946173 0.897961 13.266907 21.157880 12.989530 20.969010 -4.767024 0.897694
12.693058 20.987797 -4.827854 0.752498 12.872910 21.059170 12.750630 21.010820 -4.791865 0.775469
12.432789 21.031477 -4.902251 0.628708 11.517070 21.672422 12.510560 21.046530 -4.813579 0.653175
12.189091 21.067887 -4.917550 0.507567 12.206200 21.110000 12.269490 21.076120 -4.832191 0.530912
11.948084 21.088837 -4.939779 0.360662 12.385851 21.106566 12.027570 21.099610 -4.847729 0.408778
11.712341 21.059554 -4.905705 0.154201 11.681430 20.865110 11.784960 21.117000 -4.860224 0.286869
11.460913 21.048047 -4.924813 -0.015606 11.526454 20.674807 11.541790 21.128300 -4.869711 0.165281
11.257333 21.038158 -4.833106 -0.162032 11.362990 21.068850 11.298230 21.133530 -4.876229 0.044106
10.995725 21.002765 -4.870781 -0.346856 10.555802 20.556720 11.054410 21.132720 -4.879818 -0.076565
10.797389 20.962707 -4.759477 -0.514004 10.890270 20.926950 10.810490 21.125890 -4.880526 -0.196643
10.553431 20.955658 -4.692627 -0.584002 9.305351 21.389613 10.566610 21.113080 -4.878398 -0.316041
10.262368 20.982806 -4.809554 -0.628078 10.188970 21.208960 10.322910 21.094320 -4.873488 -0.434674
10.026829 20.962041 -4.778445 -0.733125 9.979577 21.293157 10.079520 21.069660 -4.865850 -0.552463
9.847451 20.919847 -4.636199 -0.863085 9.996342 20.979670 9.836580 21.039130 -4.855539 -0.669327
9.631078 20.900758 -4.505433 -0.899393 9.382227 21.111034 9.594224 21.002780 -4.842616 -0.785189
9.445058 20.849282 -4.400930 -1.020795 9.539206 20.876200 9.352578 20.960670 -4.827144 -0.899977
9.235495 20.803138 -4.363009 -1.130388 9.633918 20.972371 9.111770 20.912850 -4.809186 -1.013619
8.919160 20.774300 -4.538776 -1.205743 8.703310 20.822080 8.871920 20.859380 -4.788810 -1.126048
8.712987 20.694531 -4.466633 -1.350251 9.846336 20.008980 8.633149 20.800330 -4.766084 -1.237197
8.416834 20.613998 -4.576850 -1.487090 8.222766 20.483880 8.395572 20.735750 -4.741079 -1.347006
8.190124 20.534456 -4.539956 -1.612148 8.296473 20.497782 8.159301 20.665720 -4.713869 -1.455416
7.940447 20.454682 -4.546141 -1.724291 7.885988 20.449990 7.924445 20.590310 -4.684526 -1.562369
7.724351 20.370270 -4.518206 -1.861082 8.290807 20.656540 7.691106 20.509590 -4.653129 -1.667815
7.396334 20.309626 -4.688463 -1.923772 7.180292 20.391980 7.459388 20.423650 -4.619752 -1.771702
7.163999 20.214475 -4.614594 -2.010093 7.092139 20.119604 7.229386 20.332550 -4.584476 -1.873985
6.894265 20.129360 -4.651606 -2.092332 6.815424 20.185910 7.001193 20.236380 -4.547379 -1.974620
6.673242 20.037868 -4.554887 -2.149305 6.893589 20.153589 6.774898 20.135220 -4.508543 -2.073567
6.425007 19.944737 -4.552195 -2.227893 6.389140 20.013650 6.550586 20.029160 -4.468049 -2.170789
6.214132 19.851127 -4.465143 -2.290532 6.676369 20.214182 6.328338 19.918290 -4.425978 -2.266252
5.947185 19.755625 -4.508887 -2.358212 5.861189 19.830600 6.108230 19.802690 -4.382413 -2.359926
5.706263 19.614393 -4.526303 -2.531722 5.281775 19.503645 5.890335 19.682450 -4.337438 -2.451782
5.543662 19.491917 -4.341806 -2.617002 5.690891 19.575510 5.674721 19.557670 -4.291136 -2.541796
5.341217 19.344988 -4.257300 -2.743199 5.950598 18.985918 5.461452 19.428440 -4.243590 -2.629947
5.134153 19.242210 -4.191406 -2.782636 5.170214 19.439680 5.250589 19.294850 -4.194883 -2.716216
4.958666 19.128639 -4.020890 -2.780220 5.873972 19.300992 5.042187 19.157000 -4.145100 -2.800587
4.800722 18.982220 -3.873376 -2.871482 4.891493 18.982010 4.836298 19.014970 -4.094322 -2.883047
4.588013 18.831909 -3.879919 -3.008648 3.986790 19.045200 4.632969 18.868880 -4.042634 -2.963587
4.413795 18.701949 -3.777403 -3.059180 4.468500 18.833960 4.432244 18.718800 -3.990117 -3.042199
4.244760 18.558315 -3.634138 -3.078059 4.692455 18.463357 4.234162 18.564850 -3.936854 -3.118879
4.123559 18.409761 -3.449398 -3.137347 4.262690 18.480960 4.038758 18.407110 -3.882925 -3.193624
3.923902 18.238046 -3.532695 -3.378456 3.424334 18.835678 3.846064 18.245690 -3.828411 -3.266436
3.658810 18.089641 -3.633389 -3.437432 3.459187 18.166980 3.656107 18.080670 -3.773392 -3.337317
3.508374 17.939933 -3.448211 -3.400319 4.301098 17.926746 3.468909 17.912160 -3.717946 -3.406272
3.273514 17.769558 -3.499494 -3.481121 3.125250 17.749330 3.284491 17.740250 -3.662152 -3.473310
3.084090 17.586775 -3.500928 -3.635560 2.656638 17.888011 3.102868 17.565040 -3.606085 -3.538439
2.913347 17.467534 -3.426042 -3.606078 2.944902 17.815370 2.924051 17.386620 -3.549823 -3.601673
2.753918 17.255064 -3.381175 -3.817170 3.266468 17.089740 2.748048 17.205080 -3.493438 -3.663024
2.576429 17.066568 -3.319346 -3.884362 2.554070 17.085330 2.574864 17.020530 -3.437004 -3.722509
2.423998 16.901364 -3.148441 -3.786537 2.550392 16.888352 2.404499 16.833040 -3.380593 -3.780145
2.262136 16.729935 -3.083482 -3.821585 2.253706 16.833440 2.236950 16.642730 -3.324275 -3.835952
2.094339 16.532626 -2.997968 -3.829090 1.577347 16.048872 2.072212 16.449660 -3.268118 -3.889950
1.931905 16.303728 -2.944770 -3.948232 1.889717 16.105390 1.910273 16.253950 -3.212192 -3.942161
1.789223 16.127182 -2.827858 -3.906900 1.743625 16.268669 1.751122 16.055660 -3.156560 -3.992610
1.586583 15.956562 -2.875691 -3.929585 1.447453 16.085320 1.594741 15.854900 -3.101288 -4.041322
1.446638 15.726840 -2.841949 -4.130882 1.609704 15.552609 1.441111 15.651740 -3.046439 -4.088322
1.269870 15.505714 -2.833961 -4.210928 1.183950 15.428400 1.290209 15.446280 -2.992073 -4.133638
1.120305 15.312989 -2.757952 -4.194361 0.828993 15.528007 1.142010 15.238590 -2.938250 -4.177299
0.905002 15.088622 -2.839898 -4.273860 0.722706 15.007520 0.996486 15.028760 -2.885028 -4.219333
0.776329 14.910402 -2.705396 -4.170086 1.031467 15.213393 0.853604 14.816860 -2.832463 -4.259770
0.671652 14.701188 -2.577248 -4.210240 0.737301 14.704720 0.713330 14.602990 -2.780610 -4.298641
0.549848 14.460706 -2.523424 -4.380081 0.722177 14.244495 0.575628 14.387200 -2.729522 -4.335977
0.373290 14.234602 -2.550314 -4.441842 0.253435 14.202850 0.440459 14.169590 -2.679249 -4.371810
0.233908 13.981449 -2.542392 -4.654469 -0.032803 13.960441 0.307779 13.950220 -2.629841 -4.406172
0.215403 13.738926 -2.239893 -4.692857 0.459172 13.685560 0.177545 13.729160 -2.581347 -4.439094
0.101459 13.495358 -2.175166 -4.808657 0.052442 13.637709 0.049710 13.506500 -2.533811 -4.470610
-0.061072 13.257991 -2.197264 -4.853458 -0.190344 13.285560 -0.075775 13.282290 -2.487279 -4.500752
-0.173607 13.042140 -2.091884 -4.749729 -0.275042 13.145623 -0.198962 13.056610 -2.441793 -4.529552
-0.177917 12.825673 -1.813395 -4.729602 0.046231 12.930110 -0.319903 12.829520 -2.397395 -4.557043
-0.286927 12.600771 -1.735318 -4.646739 -0.684792 12.356339 -0.438654 12.601080 -2.354123 -4.583257
-0.402605 12.366047 -1.707650 -4.687725 -0.476482 12.363310 -0.555273 12.371360 -2.312016 -4.608226
-0.511552 12.158051 -1.660723 -4.628599 -0.972122 12.520708 -0.669817 12.140430 -2.271110 -4.631982
-0.588473 11.943651 -1.572192 -4.627682 -0.582624 12.038580 -0.782350 11.908330 -2.231440 -4.654556
-0.701387 11.714158 -1.554880 -4.630911 -1.267572 11.649511 -0.892931 11.675130 -2.193038 -4.675979
-0.891193 11.464011 -1.698773 -4.700803 -1.172116 11.398760 -1.001627 11.440890 -2.155937 -4.696281
-0.973885 11.243028 -1.603003 -4.583141 -0.891441 10.958993 -1.108503 11.205650 -2.120166 -4.715491
-1.148339 11.012586 -1.724368 -4.618988 -1.392886 11.042390 -1.213625 10.969480 -2.085754 -4.733638
-1.232904 10.767341 -1.682518 -4.748735 -1.298942 10.901204 -1.317063 10.732430 -2.052728 -4.750751
-1.368632 10.508543 -1.729770 -4.811366 -1.496867 10.419820 -1.418886 10.494540 -2.021113 -4.766857
-1.462729 10.245493 -1.699251 -4.919061 -1.592935 10.021196 -1.519166 10.255870 -1.990935 -4.781982
-1.561239 10.035507 -1.668248 -4.882074 -1.618749 10.237360 -1.617975 10.016470 -1.962215 -4.796150
-1.641615 9.810443 -1.597806 -4.814962 -1.597015 9.965537 -1.715386 9.776375 -1.934975 -4.809388
-1.720147 9.592151 -1.540352 -4.795562 -1.733813 9.713470 -1.811474 9.535641 -1.909235 -4.821717
-1.833206 9.338077 -1.569291 -4.893793 -2.271912 9.373161 -1.906314 9.294310 -1.885015 -4.833160
-1.927395 9.039607 -1.553568 -5.002595 -1.938328 8.770285 -1.999983 9.052426 -1.862331 -4.843738
-2.002983 8.823038 -1.486017 -4.877219 -1.965655 9.132736 -2.092558 8.810032 -1.841199 -4.853471
-2.104526 8.569316 -1.493531 -4.915383 -2.176802 8.541096 -2.184116 8.567169 -1.821636 -4.862378
-2.229938 8.314107 -1.549887 -4.936673 -2.658625 8.194774 -2.274737 8.323878 -1.803653 -4.870475
-2.280019 8.084421 -1.449582 -4.914553 -2.218754 8.153395 -2.364500 8.080199 -1.787265 -4.877779
-2.333946 7.879223 -1.361602 -4.822985 -2.272998 8.523151 -2.453484 7.836172 -1.772481 -4.884304
-2.452744 7.624389 -1.421142 -4.874157 -2.596742 7.602881 -2.541771 7.591835 -1.759313 -4.890064
-2.598031 7.393415 -1.519027 -4.756862 -3.082565 7.388736 -2.629442 7.347226 -1.747769 -4.895069
-2.708310 7.134557 -1.561864 -4.811530 -2.798651 7.064004 -2.716576 7.102382 -1.737856 -4.899332
-2.772013 6.904126 -1.503972 -4.832790 -2.794116 7.208176 -2.803258 6.857341 -1.729583 -4.902861
-2.813330 6.702885 -1.399064 -4.759967 -2.746508 6.868668 -2.889567 6.612138 -1.722953 -4.905662
-2.862492 6.492330 -1.318798 -4.607415 -2.576725 6.367548 -2.975588 6.366810 -1.717972 -4.907743
-2.923162 6.257158 -1.279772 -4.622308 -2.902166 6.229886 -3.061402 6.121393 -1.714642 -4.909108
-3.043776 6.006855 -1.364607 -4.698696 -3.501723 6.107957 -3.147091 5.875923 -1.712966 -4.909760
-3.137208 5.724578 -1.398057 -4.801196 -3.177805 5.531013 -3.232740 5.630435 -1.712946 -4.909701
-3.242166 5.480159 -1.449169 -4.729461 -3.197356 5.190926 -3.318429 5.384965 -1.714580 -4.908930
-3.345449 5.212224 -1.500393 -4.806014 -3.430309 5.105070 -3.404243 5.139548 -1.717867 -4.907446
-3.419239 4.966882 -1.480631 -4.833947 -3.428097 4.946441 -3.490264 4.894220 -1.722807 -4.905246
-3.543272 4.676715 -1.578460 -4.955320 -3.694351 4.521963 -3.576574 4.649018 -1.729394 -4.902326
-3.654308 4.422843 -1.649251 -4.896672 -3.505011 4.176431 -3.663255 4.403976 -1.737625 -4.898679
-3.793860 4.140425 -1.772024 -5.001373 -4.002383 4.046836 -3.750390 4.159132 -1.747494 -4.894300
-3.878542 3.900913 -1.750049 -4.998898 -4.064471 4.109769 -3.838060 3.914523 -1.758994 -4.889177
-3.946386 3.674869 -1.697590 -4.940065 -3.880532 3.751771 -3.926347 3.670186 -1.772118 -4.883302
-4.042749 3.477261 -1.719041 -4.793497 -4.237290 3.888781 -4.015331 3.426159 -1.786856 -4.876663
-4.133182 3.233048 -1.727931 -4.806522 -4.151192 3.219682 -4.105094 3.182480 -1.803198 -4.869246
-4.255132 2.970713 -1.825075 -4.839408 -4.274673 2.881871 -4.195715 2.939189 -1.821133 -4.861036
-4.348025 2.691327 -1.844278 -4.922430 -4.324508 2.550338 -4.287274 2.696326 -1.840648 -4.852019
-4.437801 2.441350 -1.842408 -4.929956 -4.384806 2.399888 -4.379848 2.453932 -1.861730 -4.842177
-4.545307 2.170970 -1.880851 -4.993637 -4.612230 2.091916 -4.473517 2.212048 -1.884364 -4.831491
-4.655361 1.935408 -1.967660 -4.943901 -4.292575 1.928540 -4.568357 1.970717 -1.908533 -4.819942
-4.773836 1.653622 -2.023987 -5.033429 -4.868289 1.534418 -4.664445 1.729983 -1.934219 -4.807509
